Training Log
Start Time: 2025-10-15 13:57:38
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
Current_Step,Max_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
437,-0.005691,2025-10-15 13:57:49,-0.006614156998693943,-0.001789807341992855,-0.001264703692868352,-0.0006671109003946185
444,-0.000012,2025-10-15 13:57:49,-0.005898818373680115,-0.0015515872510150075,-0.0010145362466573715,-0.0005524208536371589
450,-0.000010,2025-10-15 13:57:49,-0.005790363997220993,-0.001544723054394126,-0.0008127384353429079,-0.0004479867056943476
452,-0.000003,2025-10-15 13:57:49,-0.005545759107917547,-0.0014555337838828564,-0.0007452483987435699,-0.00041398886241950095
455,-0.000005,2025-10-15 13:57:49,-0.005246770568192005,-0.0013734102249145508,-0.0006900829030200839,-0.00037585035897791386
469,-0.000052,2025-10-15 13:57:49,-0.005402266047894955,-0.0014255845453590155,-0.0007483448716811836,-0.00039368728175759315
483,-0.000051,2025-10-15 13:57:50,-0.004804940894246101,-0.0012652508448809385,-0.0008265383657999337,-0.0004155583446845412
470,-0.000053,2025-10-15 13:57:50,-0.004256781190633774,-0.001189517555758357,-0.0007024062797427177,-0.00036373367765918374
471,-0.000002,2025-10-15 13:57:50,-0.003487976733595133,-0.0010036128805950284,-0.00030166786746121943,-0.00017538333486299962
546,-0.005460,2025-10-15 13:57:51,-0.0048583317548036575,-0.0013308979105204344,-0.0005478572566062212,-0.00028501133783720434
399,-0.000024,2025-10-15 13:57:51,-0.003636773210018873,-0.0012545783538371325,-0.00035734398989006877,-0.00019173012697137892
411,-0.000041,2025-10-15 13:57:51,-0.003104453207924962,-0.0011062083067372441,-0.00024578929878771305,-0.00014154532982502133
395,-0.000018,2025-10-15 13:57:51,-0.0023033376783132553,-0.0009287769207730889,-0.00022450638061854988,-0.0001328669604845345
