Training Log
Start Time: 2025-10-15 17:56:28
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 1e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp
0,0.000000,2025-10-15 17:56:28,0.0,0.0,0.0,0.0
16,-476.185516,2025-10-15 17:56:32,-1.0223321914672852,-0.15062108635902405,-0.11064189672470093,-0.048940617591142654
17,-250.486557,2025-10-15 17:56:36,-1.0396829843521118,-0.15693944692611694,-0.09032939374446869,-0.040664032101631165
17,-336.493347,2025-10-15 17:56:38,-0.9831374287605286,-0.2097584307193756,-0.08666615933179855,-0.04747016727924347
16,-357.535126,2025-10-15 17:56:41,-0.8254042863845825,-0.2028617560863495,-0.053838565945625305,-0.03209739923477173
16,-432.268738,2025-10-15 17:56:45,-0.7379436492919922,-0.1840054988861084,-0.053480587899684906,-0.02860700525343418
16,-542.958130,2025-10-15 17:56:49,-0.8783667683601379,-0.17356978356838226,-0.0663478896021843,-0.03353678807616234
17,-466.814758,2025-10-15 17:56:52,-0.9753633737564087,-0.16402463614940643,-0.13332289457321167,-0.04996184632182121
16,-372.612762,2025-10-15 17:56:55,-0.6253973245620728,-0.12769371271133423,-0.1361435055732727,-0.05875873193144798
16,-317.954041,2025-10-15 17:56:59,-0.30197593569755554,-0.08122169971466064,-0.037269577383995056,-0.019475895911455154
17,-457.183533,2025-10-15 17:57:02,-0.84722501039505,-0.13487236201763153,-0.1356884241104126,-0.058159273117780685
16,-479.504333,2025-10-15 17:57:06,-0.8630555868148804,-0.1627158671617508,-0.19080892205238342,-0.08207222819328308
17,-258.349091,2025-10-15 17:57:08,-0.7984305024147034,-0.18486444652080536,-0.05422307550907135,-0.03318385034799576
17,-371.450165,2025-10-15 17:57:11,-0.9253362417221069,-0.18680134415626526,-0.09196382761001587,-0.04618748277425766
17,-481.395966,2025-10-15 17:57:15,-0.75469970703125,-0.15407496690750122,-0.0765404999256134,-0.03961697965860367
16,-547.921326,2025-10-15 17:57:19,-0.662897527217865,-0.16174161434173584,-0.03908922150731087,-0.027949724346399307
20,-341.541840,2025-10-15 17:57:22,-0.5857831835746765,-0.15751472115516663,-0.06596545875072479,-0.03922579810023308
16,-473.840118,2025-10-15 17:57:25,-0.6642282009124756,-0.15584847331047058,-0.050386905670166016,-0.02624509483575821
16,-367.550659,2025-10-15 17:57:28,-0.8038398027420044,-0.16380488872528076,-0.048337992280721664,-0.029847174882888794
17,-459.271454,2025-10-15 17:57:32,-0.728084146976471,-0.1418379843235016,-0.062216609716415405,-0.028535839170217514
17,-650.438049,2025-10-15 17:57:36,-1.0891200304031372,-0.19308114051818848,-0.09598447382450104,-0.04097853973507881
17,-398.800598,2025-10-15 17:57:39,-0.7550803422927856,-0.17448434233665466,-0.09889216721057892,-0.05036737024784088
17,-279.041931,2025-10-15 17:57:42,-0.572390079498291,-0.15593691170215607,-0.04063253104686737,-0.02404169924557209
16,-308.549805,2025-10-15 17:57:45,-0.4982806444168091,-0.13949181139469147,-0.022301699966192245,-0.015185995027422905
17,-299.427521,2025-10-15 17:57:48,-0.5420740842819214,-0.1402178406715393,-0.03450239449739456,-0.02553918957710266
17,-515.805969,2025-10-15 17:57:52,-0.8689473867416382,-0.16623219847679138,-0.036681532859802246,-0.025519471615552902
17,-288.385742,2025-10-15 17:57:55,-0.8662629127502441,-0.19677495956420898,-0.060187071561813354,-0.03462103381752968
16,-265.713074,2025-10-15 17:57:58,-0.7355606555938721,-0.17567677795886993,-0.041759274899959564,-0.026454072445631027
16,-317.349640,2025-10-15 17:58:01,-0.6979089975357056,-0.17615029215812683,-0.035751231014728546,-0.023316800594329834
16,-287.506653,2025-10-15 17:58:04,-0.7126572132110596,-0.14205652475357056,-0.05717270076274872,-0.034192029386758804
17,-305.380035,2025-10-15 17:58:08,-0.6063945889472961,-0.13349568843841553,-0.03606397286057472,-0.01957082562148571
17,-295.227051,2025-10-15 17:58:10,-0.7964150905609131,-0.19521792232990265,-0.05009923130273819,-0.02680046483874321
16,-272.285095,2025-10-15 17:58:13,-0.6110974550247192,-0.17272551357746124,-0.033527862280607224,-0.02563285455107689
16,-389.253723,2025-10-15 17:58:16,-0.5937420129776001,-0.16650468111038208,-0.04622481390833855,-0.028542453423142433
16,-339.963348,2025-10-15 17:58:19,-0.7336045503616333,-0.20063243806362152,-0.0291511919349432,-0.0195844117552042
16,-345.493134,2025-10-15 17:58:22,-0.8108351230621338,-0.21479077637195587,-0.02827564626932144,-0.01892014779150486
16,-326.001862,2025-10-15 17:58:25,-0.8052124977111816,-0.21020951867103577,-0.03763473033905029,-0.019315097481012344
15,-266.896240,2025-10-15 17:58:27,-0.6145522594451904,-0.19168558716773987,-0.023571493104100227,-0.01322900503873825
16,-294.811157,2025-10-15 17:58:30,-0.7015095949172974,-0.20675842463970184,-0.030154675245285034,-0.01759576052427292
16,-287.635986,2025-10-15 17:58:33,-0.719622015953064,-0.21699781715869904,-0.02459511160850525,-0.01807483658194542
15,-247.472748,2025-10-15 17:58:35,-0.6806784868240356,-0.20471808314323425,-0.03854409605264664,-0.02246406301856041
15,-315.473358,2025-10-15 17:58:38,-0.7110388278961182,-0.20564809441566467,-0.03250837326049805,-0.01876346953213215
15,-378.635040,2025-10-15 17:58:41,-1.009749412536621,-0.25594764947891235,-0.07257233560085297,-0.04131287336349487
15,-329.060242,2025-10-15 17:58:44,-0.9289581775665283,-0.26160264015197754,-0.0455569289624691,-0.02690824121236801
15,-291.127625,2025-10-15 17:58:47,-0.5790569186210632,-0.1989419311285019,-0.0287720188498497,-0.0185845959931612
15,-296.783051,2025-10-15 17:58:49,-0.7695767283439636,-0.21456584334373474,-0.04480123147368431,-0.02389608696103096
16,-381.172974,2025-10-15 17:58:52,-0.5907582640647888,-0.16984134912490845,-0.021501710638403893,-0.015583033673465252
15,-304.732971,2025-10-15 17:58:55,-0.7061527967453003,-0.1950504332780838,-0.03471335396170616,-0.021252747625112534
16,-321.771332,2025-10-15 17:58:58,-0.8908388018608093,-0.22496327757835388,-0.06083734333515167,-0.03247842937707901
16,-287.141541,2025-10-15 17:59:01,-0.783218264579773,-0.21622692048549652,-0.06272940337657928,-0.0371195450425148
15,-303.638977,2025-10-15 17:59:03,-0.5673054456710815,-0.1720973551273346,-0.04807083308696747,-0.030083490535616875
16,-273.464905,2025-10-15 17:59:06,-0.5012739896774292,-0.14633502066135406,-0.04223757982254028,-0.026004640385508537
16,-243.942291,2025-10-15 17:59:09,-0.38034629821777344,-0.12382475286722183,-0.055133938789367676,-0.03533811867237091
15,-277.731873,2025-10-15 17:59:11,-0.41956210136413574,-0.1309274435043335,-0.05533537268638611,-0.03365785628557205
15,-300.682007,2025-10-15 17:59:14,-0.32694011926651,-0.11215493083000183,-0.030065257102251053,-0.021115675568580627
15,-241.066833,2025-10-15 17:59:16,-0.6720613241195679,-0.2006123960018158,-0.07874342799186707,-0.047166742384433746
15,-277.555054,2025-10-15 17:59:19,-0.6077094674110413,-0.18053683638572693,-0.05872047692537308,-0.03754120692610741
16,-321.531738,2025-10-15 17:59:22,-0.5083609819412231,-0.15371817350387573,-0.057647138833999634,-0.03671292960643768
15,-277.586487,2025-10-15 17:59:25,-0.37979406118392944,-0.12958279252052307,-0.01855294778943062,-0.014744415879249573
15,-264.385742,2025-10-15 17:59:27,-0.6250688433647156,-0.17017653584480286,-0.02261502295732498,-0.01425190456211567
16,-355.212891,2025-10-15 17:59:30,-0.4153429865837097,-0.1309875249862671,-0.015414802357554436,-0.009089009836316109
15,-283.819641,2025-10-15 17:59:33,-0.3812364339828491,-0.1255655586719513,-0.012713298201560974,-0.009280184283852577
15,-337.071136,2025-10-15 17:59:36,-0.6246609091758728,-0.1595492660999298,-0.029964812099933624,-0.019571691751480103
16,-313.991852,2025-10-15 17:59:39,-0.5703836679458618,-0.15004661679267883,-0.04428289085626602,-0.025951195508241653
16,-304.350494,2025-10-15 17:59:42,-0.4153340458869934,-0.11789335310459137,-0.038873348385095596,-0.020637087523937225
15,-323.875580,2025-10-15 17:59:44,-0.6336735486984253,-0.1658768653869629,-0.05527371168136597,-0.029705822467803955
16,-299.355164,2025-10-15 17:59:47,-0.6290861964225769,-0.15753114223480225,-0.0599588043987751,-0.0336502343416214
15,-255.720749,2025-10-15 17:59:50,-0.5540567636489868,-0.15368908643722534,-0.03136233240365982,-0.02061813697218895
16,-341.469177,2025-10-15 17:59:53,-0.4934040307998657,-0.12328766286373138,-0.0244225412607193,-0.015365168452262878
15,-350.625427,2025-10-15 17:59:56,-0.5335690379142761,-0.13333946466445923,-0.021351151168346405,-0.01314421184360981
15,-520.426086,2025-10-15 17:59:59,-0.7172846794128418,-0.16304226219654083,-0.029996700584888458,-0.015873000025749207
18,-291.007446,2025-10-15 18:00:02,-0.5848473310470581,-0.1362624317407608,-0.058097969740629196,-0.027268439531326294
16,-336.735229,2025-10-15 18:00:05,-0.48164844512939453,-0.12103136628866196,-0.024109041318297386,-0.01718755252659321
15,-302.615997,2025-10-15 18:00:08,-0.47871077060699463,-0.11847776919603348,-0.04425416141748428,-0.02605104260146618
16,-299.652802,2025-10-15 18:00:11,-0.5997229218482971,-0.12654775381088257,-0.03645901381969452,-0.0233070719987154
18,-163.683411,2025-10-15 18:00:14,-0.4588131904602051,-0.1104687824845314,-0.046941738575696945,-0.025358140468597412
16,-257.131805,2025-10-15 18:00:16,-0.592301607131958,-0.14117220044136047,-0.04049471765756607,-0.02309349924325943
16,-212.959991,2025-10-15 18:00:19,-0.5404818654060364,-0.11845918744802475,-0.053493939340114594,-0.03075730986893177
17,-163.626312,2025-10-15 18:00:22,-0.44297653436660767,-0.11477915197610855,-0.028216037899255753,-0.017099179327487946
17,-148.591614,2025-10-15 18:00:24,-0.39586737751960754,-0.1044367253780365,-0.024740606546401978,-0.014901525340974331
17,-277.641205,2025-10-15 18:00:27,-0.30681437253952026,-0.08647402375936508,-0.020448759198188782,-0.014727560803294182
18,-205.062317,2025-10-15 18:00:30,-0.22264567017555237,-0.0771559476852417,-0.014767343178391457,-0.013966144062578678
18,-283.150543,2025-10-15 18:00:33,-0.33086585998535156,-0.09098270535469055,-0.026213999837636948,-0.01660270243883133
18,-225.717865,2025-10-15 18:00:36,-0.294094443321228,-0.07843571156263351,-0.015060212463140488,-0.011349806562066078
18,-173.594315,2025-10-15 18:00:39,-0.33662527799606323,-0.0875396877527237,-0.025014428421854973,-0.016327565535902977
21,-142.397522,2025-10-15 18:00:41,-0.2191210389137268,-0.06613762676715851,-0.03186490386724472,-0.022771580144762993
18,-176.868073,2025-10-15 18:00:44,-0.2878500819206238,-0.08394462615251541,-0.032399531453847885,-0.024370796978473663
18,-252.915894,2025-10-15 18:00:47,-0.2707204818725586,-0.07160964608192444,-0.02282724715769291,-0.015496421605348587
