Training Log
Start Time: 2025-10-09 12:00:37
Num Actors: 16
Horizon Length: 256
Minibatch Size: 128
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 30000
--------------------------------------------------
Current_Step,Max_Reward,Timestamp
0,0.000000,2025-10-09 12:00:37
176,0.999823,2025-10-09 12:00:40
168,0.955572,2025-10-09 12:00:42
176,0.993813,2025-10-09 12:00:42
176,0.991926,2025-10-09 12:00:44
175,0.989682,2025-10-09 12:00:44
176,0.994354,2025-10-09 12:00:44
176,0.990518,2025-10-09 12:00:46
176,0.991867,2025-10-09 12:00:46
176,0.995353,2025-10-09 12:00:46
176,0.993885,2025-10-09 12:00:48
176,0.992659,2025-10-09 12:00:48
176,0.994439,2025-10-09 12:00:48
176,0.992218,2025-10-09 12:00:50
176,0.991912,2025-10-09 12:00:51
176,0.993594,2025-10-09 12:00:51
176,0.992925,2025-10-09 12:00:52
176,0.990931,2025-10-09 12:00:52
176,0.995230,2025-10-09 12:00:52
168,0.954381,2025-10-09 12:00:55
176,0.992342,2025-10-09 12:00:55
176,0.992552,2025-10-09 12:00:55
176,0.994545,2025-10-09 12:00:55
176,0.990447,2025-10-09 12:00:57
175,0.988161,2025-10-09 12:00:57
176,0.992787,2025-10-09 12:00:57
176,0.991785,2025-10-09 12:00:57
176,0.993909,2025-10-09 12:00:57
176,0.992451,2025-10-09 12:00:59
174,0.983196,2025-10-09 12:00:59
176,0.992585,2025-10-09 12:00:59
176,0.991603,2025-10-09 12:00:59
176,0.994241,2025-10-09 12:00:59
176,0.992734,2025-10-09 12:01:01
176,0.992276,2025-10-09 12:01:01
176,0.992676,2025-10-09 12:01:01
176,0.994964,2025-10-09 12:01:01
176,0.993415,2025-10-09 12:01:03
176,0.991658,2025-10-09 12:01:03
176,0.992912,2025-10-09 12:01:03
168,0.955734,2025-10-09 12:01:03
176,0.993907,2025-10-09 12:01:04
176,0.994843,2025-10-09 12:01:05
176,0.991817,2025-10-09 12:01:05
176,0.993432,2025-10-09 12:01:05
176,0.991644,2025-10-09 12:01:05
176,0.994306,2025-10-09 12:01:06
176,0.993165,2025-10-09 12:01:07
176,0.993619,2025-10-09 12:01:07
176,0.993806,2025-10-09 12:01:07
176,0.990864,2025-10-09 12:01:07
176,0.995337,2025-10-09 12:01:08
176,0.994437,2025-10-09 12:01:10
176,0.992818,2025-10-09 12:01:10
176,0.993402,2025-10-09 12:01:10
176,0.992669,2025-10-09 12:01:10
176,0.994856,2025-10-09 12:01:10
176,0.993452,2025-10-09 12:01:11
176,0.993654,2025-10-09 12:01:11
176,0.994843,2025-10-09 12:01:12
176,0.992303,2025-10-09 12:01:12
176,0.994459,2025-10-09 12:01:12
176,0.993598,2025-10-09 12:01:14
176,0.995379,2025-10-09 12:01:14
176,0.993114,2025-10-09 12:01:14
